file,roi_label,bbox_xywh,mean_intensity,mean_std,hsv_h_mean,hsv_h_std,hsv_s_mean,hsv_s_std,hsv_v_mean,hsv_v_std,roi_area,error
debug_cam_20260324_152404_794823.png,roi3,"[816, 1107, 469, 115]",144.51986694335938,26.56281280517578,12.34650993347168,0.7255558967590332,195.99960327148438,7.912742614746094,222.53945922851562,37.64998245239258,53935,
debug_cam_20260324_152413_156475.png,roi3,"[855, 1082, 481, 270]",145.44635009765625,26.581331253051758,12.313676834106445,0.702406644821167,195.3534393310547,7.403468608856201,223.67408752441406,38.019287109375,54349,
debug_cam_20260324_152416_099859.png,roi3,"[926, 1031, 434, 390]",144.8379364013672,26.419292449951172,12.38938045501709,0.7026035785675049,196.2182159423828,7.025920867919922,222.98855590820312,37.919517517089844,54258,
